Reference_Genome	source	accession	mpspades_detection	megahit_detection
RNODE_98_length_2627_cov_21.08829	Pfam	PF01076.19	detected	detected
RNODE_474_length_1569_cov_5.24895	Pfam	PF02486.19	undetected_genomad_plasx	undetected_genomad_plasx
RNODE_54_length_5865_cov_60.48297	COG14_FUNCTION	COG3843	detected	detected
RNODE_54_length_5865_cov_60.48297	Pfam	PF05713.11	detected	detected
RNODE_54_length_5865_cov_60.48297	Pfam	PF03432.14	detected	detected
RNODE_396_length_4766_cov_5.16589	COG14_FUNCTION	COG5527	detected	detected
RNODE_396_length_4766_cov_5.16589	COG14_FUNCTION	COG3077	detected	detected
RNODE_396_length_4766_cov_5.16589	COG14_FUNCTION	COG3041	detected	detected
RNODE_396_length_4766_cov_5.16589	Pfam	PF04221.12	detected	detected
RNODE_396_length_4766_cov_5.16589	Pfam	PF05016.15	detected	detected
RNODE_396_length_4766_cov_5.16589	Pfam	PF15738.5	detected	detected
RNODE_396_length_4766_cov_5.16589	Pfam	PF01051.21	detected	detected
RNODE_146_length_5606_cov_4.42067	COG14_FUNCTION	COG0439!!!COG0507	detected	detected
RNODE_146_length_5606_cov_4.42067	COG14_FUNCTION	COG4680	detected	detected
RNODE_146_length_5606_cov_4.42067	COG14_FUNCTION	COG5499	detected	detected
RNODE_146_length_5606_cov_4.42067	Pfam	PF09907.9	detected	detected
RNODE_146_length_5606_cov_4.42067	Pfam	PF03389.15	detected	detected
RNODE_65_length_5443_cov_3.51540	Pfam	PF06412.11	detected	detected
RNODE_65_length_5443_cov_3.51540	Pfam	PF04796.12	detected	detected
RNODE_381_length_1819_cov_13.04118	COG14_FUNCTION	COG5655	detected	detected
RNODE_381_length_1819_cov_13.04118	Pfam	PF01446.17	detected	detected
RNODE_512_length_1592_cov_43.29688	Pfam	PF02486.19	undetected_genomad	undetected_genomad
RNODE_512_length_1592_cov_43.29688	Pfam	PF01402.21	undetected_genomad	undetected_genomad
RNODE_435_length_5602_cov_25.16136	COG14_FUNCTION	COG0439!!!COG0507	detected	detected
RNODE_435_length_5602_cov_25.16136	COG14_FUNCTION	COG2076	detected	detected
RNODE_435_length_5602_cov_25.16136	COG14_FUNCTION	COG1309	detected	detected
RNODE_435_length_5602_cov_25.16136	COG14_FUNCTION	COG5527	detected	detected
RNODE_435_length_5602_cov_25.16136	Pfam	PF01051.21	detected	detected
RNODE_435_length_5602_cov_25.16136	Pfam	PF00893.19	detected	detected
RNODE_435_length_5602_cov_25.16136	Pfam	PF17937.1	detected	detected
RNODE_435_length_5602_cov_25.16136	Pfam	PF00440.23	detected	detected
RNODE_435_length_5602_cov_25.16136	Pfam	PF03389.15	detected	detected
RNODE_440_length_3551_cov_9.74435	Pfam	PF02486.19	detected	detected
RNODE_434_length_14801_cov_23.79494	COG14_FUNCTION	COG5534	detected	detected
RNODE_434_length_14801_cov_23.79494	COG14_FUNCTION	COG1192	detected	detected
RNODE_434_length_14801_cov_23.79494	COG14_FUNCTION	COG0863	detected	detected
RNODE_434_length_14801_cov_23.79494	COG14_FUNCTION	COG1961	detected	detected
RNODE_434_length_14801_cov_23.79494	COG14_FUNCTION	COG3843	detected	detected
RNODE_434_length_14801_cov_23.79494	COG14_FUNCTION	COG1196	detected	detected
RNODE_434_length_14801_cov_23.79494	Pfam	PF13614.6	detected	detected
RNODE_434_length_14801_cov_23.79494	Pfam	PF01656.23	detected	detected
RNODE_434_length_14801_cov_23.79494	Pfam	PF09140.11	detected	detected
RNODE_434_length_14801_cov_23.79494	Pfam	PF10609.9	detected	detected
RNODE_434_length_14801_cov_23.79494	Pfam	PF07015.11	detected	detected
RNODE_434_length_14801_cov_23.79494	Pfam	PF01402.21	detected	detected
RNODE_434_length_14801_cov_23.79494	Pfam	PF01051.21	detected	detected
RNODE_434_length_14801_cov_23.79494	Pfam	PF10134.9	detected	detected
RNODE_434_length_14801_cov_23.79494	Pfam	PF02796.15	detected	detected
RNODE_434_length_14801_cov_23.79494	Pfam	PF00239.21	detected	detected
RNODE_434_length_14801_cov_23.79494	Pfam	PF01555.18	detected	detected
RNODE_434_length_14801_cov_23.79494	Pfam	PF09571.10	detected	detected
RNODE_434_length_14801_cov_23.79494	Pfam	PF02534.14	detected	detected
RNODE_434_length_14801_cov_23.79494	Pfam	PF12696.7	detected	detected
RNODE_434_length_14801_cov_23.79494	Pfam	PF10412.9	detected	detected
RNODE_434_length_14801_cov_23.79494	Pfam	PF11740.8	detected	detected
RNODE_434_length_14801_cov_23.79494	Pfam	PF18821.1	detected	detected
RNODE_434_length_14801_cov_23.79494	Pfam	PF03432.14	detected	detected
RNODE_318_length_3470_cov_3.16589	Pfam	PF05732.11	detected	detected
RNODE_318_length_3470_cov_3.16589	Pfam	PF13154.6	detected	detected
RNODE_318_length_3470_cov_3.16589	Pfam	PF01076.19	detected	detected
RNODE_318_length_3470_cov_3.16589	Pfam	PF13155.6	detected	detected
RNODE_423_length_1943_cov_28.57781	COG14_FUNCTION	COG5527	detected	detected
RNODE_423_length_1943_cov_28.57781	Pfam	PF01051.21	detected	detected
RNODE_383_length_2253_cov_7.64097	COG14_FUNCTION	COG5655	detected	detected
RNODE_383_length_2253_cov_7.64097	Pfam	PF01446.17	detected	detected
RNODE_133_length_1956_cov_5.95398	COG14_FUNCTION	COG5655	detected	detected
RNODE_133_length_1956_cov_5.95398	Pfam	PF01446.17	detected	detected
RNODE_73_length_2194_cov_7.49125	COG14_FUNCTION	COG1196	undetected_genomad	undetected_genomad
RNODE_73_length_2194_cov_7.49125	Pfam	PF01076.19	undetected_genomad	undetected_genomad
RNODE_73_length_2194_cov_7.49125	Pfam	PF13412.6	undetected_genomad	undetected_genomad
RNODE_73_length_2194_cov_7.49125	Pfam	PF05732.11	undetected_genomad	undetected_genomad
RNODE_62_length_3589_cov_56.75862	COG14_FUNCTION	COG5527	detected	detected
RNODE_62_length_3589_cov_56.75862	COG14_FUNCTION	COG5527	detected	detected
RNODE_62_length_3589_cov_56.75862	Pfam	PF01051.21	detected	detected
RNODE_496_length_8599_cov_9.53327	COG14_FUNCTION	COG1192	detected	detected
RNODE_496_length_8599_cov_9.53327	COG14_FUNCTION	COG4974	detected	detected
RNODE_496_length_8599_cov_9.53327	Pfam	PF00376.23	detected	detected
RNODE_496_length_8599_cov_9.53327	Pfam	PF13411.6	detected	detected
RNODE_496_length_8599_cov_9.53327	Pfam	PF01807.20	detected	detected
RNODE_496_length_8599_cov_9.53327	Pfam	PF13481.6	detected	detected
RNODE_496_length_8599_cov_9.53327	Pfam	PF06745.13	detected	detected
RNODE_496_length_8599_cov_9.53327	Pfam	PF03796.15	detected	detected
RNODE_496_length_8599_cov_9.53327	Pfam	PF00589.22	detected	detected
RNODE_496_length_8599_cov_9.53327	Pfam	PF13614.6	detected	detected
RNODE_496_length_8599_cov_9.53327	Pfam	PF02374.15	detected	detected
RNODE_496_length_8599_cov_9.53327	Pfam	PF01656.23	detected	detected
RNODE_496_length_8599_cov_9.53327	Pfam	PF06564.12	detected	detected
RNODE_496_length_8599_cov_9.53327	Pfam	PF00142.18	detected	detected
RNODE_496_length_8599_cov_9.53327	Pfam	PF09140.11	detected	detected
RNODE_496_length_8599_cov_9.53327	Pfam	PF10609.9	detected	detected
RNODE_496_length_8599_cov_9.53327	Pfam	PF07015.11	detected	detected
RNODE_109_length_1521_cov_3.43229	Pfam	PF02486.19	undetected_genomad_plasx	undetected_genomad_plasx
RNODE_429_length_2129_cov_51.99106	COG14_FUNCTION	COG5655	detected	detected
RNODE_429_length_2129_cov_51.99106	Pfam	PF01446.17	detected	detected
RNODE_74_length_1811_cov_7.67971	Pfam	PF02486.19	undetected_genomad_plasx	undetected_genomad_plasx
RNODE_38_length_1552_cov_8.47059	Pfam	PF02486.19	undetected_genomad_plasx	undetected_genomad_plasx
RNODE_122_length_6709_cov_4.03320	COG14_FUNCTION	COG3077	detected	detected
RNODE_122_length_6709_cov_4.03320	COG14_FUNCTION	COG0439!!!COG0507	detected	detected
RNODE_122_length_6709_cov_4.03320	COG14_FUNCTION	COG3041	detected	detected
RNODE_122_length_6709_cov_4.03320	Pfam	PF05016.15	detected	detected
RNODE_122_length_6709_cov_4.03320	Pfam	PF15738.5	detected	detected
RNODE_122_length_6709_cov_4.03320	Pfam	PF06163.11	detected	detected
RNODE_122_length_6709_cov_4.03320	Pfam	PF08238.12	detected	detected
RNODE_122_length_6709_cov_4.03320	Pfam	PF12688.7	detected	detected
RNODE_122_length_6709_cov_4.03320	Pfam	PF04221.12	detected	detected
RNODE_122_length_6709_cov_4.03320	Pfam	PF03389.15	detected	detected
RNODE_464_length_2364_cov_17.83117	COG14_FUNCTION	COG5527	undetected_genomad	undetected_genomad
RNODE_464_length_2364_cov_17.83117	COG14_FUNCTION	COG1196	undetected_genomad	undetected_genomad
RNODE_464_length_2364_cov_17.83117	Pfam	PF01076.19	undetected_genomad	undetected_genomad
RNODE_464_length_2364_cov_17.83117	Pfam	PF01051.21	undetected_genomad	undetected_genomad
RNODE_324_length_1537_cov_10.20528	Pfam	PF02486.19	undetected_genomad_plasx	undetected_genomad_plasx
RNODE_342_length_1543_cov_10.88823	Pfam	PF02486.19	undetected_genomad_plasx	undetected_genomad_plasx
RNODE_459_length_2383_cov_4.68776	COG14_FUNCTION	COG5655	detected	detected
RNODE_459_length_2383_cov_4.68776	Pfam	PF01446.17	detected	detected
RNODE_56_length_2028_cov_4.74177	Pfam	PF02486.19	undetected_genomad	undetected_genomad
RNODE_220_length_2011_cov_9.40825	COG14_FUNCTION	COG2946	undetected_genomad_plasx	undetected_genomad
RNODE_220_length_2011_cov_9.40825	Pfam	PF02486.19	undetected_genomad_plasx	undetected_genomad
RNODE_200_length_4574_cov_2.94178	COG14_FUNCTION	COG0439!!!COG0507	detected	detected
RNODE_200_length_4574_cov_2.94178	COG14_FUNCTION	COG3905	detected	detected
RNODE_200_length_4574_cov_2.94178	COG14_FUNCTION	COG3668	detected	detected
RNODE_200_length_4574_cov_2.94178	Pfam	PF05016.15	detected	detected
RNODE_200_length_4574_cov_2.94178	Pfam	PF10723.9	detected	detected
RNODE_200_length_4574_cov_2.94178	Pfam	PF03389.15	detected	detected
RNODE_439_length_4196_cov_56.49278	Pfam	PF12728.7	detected	detected
RNODE_372_length_2448_cov_3.45466	COG14_FUNCTION	COG2268	detected	detected
RNODE_372_length_2448_cov_3.45466	Pfam	PF05732.11	detected	detected
RNODE_481_length_3960_cov_68.08874	COG14_FUNCTION	COG5527	detected	detected
RNODE_481_length_3960_cov_68.08874	COG14_FUNCTION	COG3843	detected	detected
RNODE_481_length_3960_cov_68.08874	Pfam	PF01051.21	detected	detected
RNODE_481_length_3960_cov_68.08874	Pfam	PF05713.11	detected	detected
RNODE_481_length_3960_cov_68.08874	Pfam	PF03432.14	detected	detected
RNODE_315_length_1516_cov_8.44846	Pfam	PF02486.19	undetected_genomad_plasx	undetected_genomad_plasx
RNODE_32_length_11742_cov_6.79514	COG14_FUNCTION	COG1961	detected	detected
RNODE_32_length_11742_cov_6.79514	COG14_FUNCTION	COG1192	detected	detected
RNODE_32_length_11742_cov_6.79514	COG14_FUNCTION	COG5534	detected	detected
RNODE_32_length_11742_cov_6.79514	COG14_FUNCTION	COG0583	detected	detected
RNODE_32_length_11742_cov_6.79514	COG14_FUNCTION	COG3238	detected	detected
RNODE_32_length_11742_cov_6.79514	COG14_FUNCTION	COG1835	detected	detected
RNODE_32_length_11742_cov_6.79514	COG14_FUNCTION	COG0456	detected	detected
RNODE_32_length_11742_cov_6.79514	COG14_FUNCTION	COG2246	detected	detected
RNODE_32_length_11742_cov_6.79514	COG14_FUNCTION	COG0463	detected	detected
RNODE_32_length_11742_cov_6.79514	COG14_FUNCTION	COG0399	detected	detected
RNODE_32_length_11742_cov_6.79514	COG14_FUNCTION	COG1961	detected	detected
RNODE_32_length_11742_cov_6.79514	Pfam	PF00239.21	detected	detected
RNODE_32_length_11742_cov_6.79514	Pfam	PF02796.15	detected	detected
RNODE_32_length_11742_cov_6.79514	Pfam	PF00239.21	detected	detected
RNODE_32_length_11742_cov_6.79514	Pfam	PF00126.27	detected	detected
RNODE_32_length_11742_cov_6.79514	Pfam	PF03466.20	detected	detected
RNODE_32_length_11742_cov_6.79514	Pfam	PF00583.25	detected	detected
RNODE_32_length_11742_cov_6.79514	Pfam	PF13614.6	detected	detected
RNODE_32_length_11742_cov_6.79514	Pfam	PF01656.23	detected	detected
RNODE_32_length_11742_cov_6.79514	Pfam	PF09140.11	detected	detected
RNODE_32_length_11742_cov_6.79514	Pfam	PF10609.9	detected	detected
RNODE_32_length_11742_cov_6.79514	Pfam	PF07015.11	detected	detected
RNODE_32_length_11742_cov_6.79514	Pfam	PF01051.21	detected	detected
RNODE_32_length_11742_cov_6.79514	Pfam	PF10134.9	detected	detected
RNODE_32_length_11742_cov_6.79514	Pfam	PF04657.13	detected	detected
RNODE_32_length_11742_cov_6.79514	Pfam	PF04138.14	detected	detected
RNODE_32_length_11742_cov_6.79514	Pfam	PF00155.21	detected	detected
RNODE_32_length_11742_cov_6.79514	Pfam	PF00266.19	detected	detected
RNODE_32_length_11742_cov_6.79514	Pfam	PF01212.21	detected	detected
RNODE_32_length_11742_cov_6.79514	Pfam	PF01053.20	detected	detected
RNODE_32_length_11742_cov_6.79514	Pfam	PF01041.17	detected	detected
RNODE_32_length_11742_cov_6.79514	Pfam	PF01276.20	detected	detected
RNODE_32_length_11742_cov_6.79514	Pfam	PF01757.22	detected	detected
RNODE_32_length_11742_cov_6.79514	Pfam	PF00535.26	detected	detected
RNODE_263_length_2277_cov_8.44168	Pfam	PF01402.21	undetected_genomad_plasx	undetected_genomad
RNODE_50_length_1796_cov_6.24352	Pfam	PF02486.19	detected	detected
RNODE_258_length_1627_cov_2.34517	Pfam	PF02486.19	undetected_genomad	undetected_genomad
RNODE_420_length_1334_cov_5.52134	COG14_FUNCTION	COG3843	detected	detected
RNODE_420_length_1334_cov_5.52134	Pfam	PF01076.19	detected	detected
RNODE_491_length_3124_cov_17.57383	COG14_FUNCTION	COG5527	undetected_genomad	undetected_genomad
RNODE_491_length_3124_cov_17.57383	COG14_FUNCTION	COG4372	undetected_genomad	undetected_genomad
RNODE_491_length_3124_cov_17.57383	Pfam	PF01076.19	undetected_genomad	undetected_genomad
RNODE_491_length_3124_cov_17.57383	Pfam	PF01051.21	undetected_genomad	undetected_genomad
RNODE_527_length_1767_cov_4.22840	COG14_FUNCTION	COG5527	detected	detected
RNODE_527_length_1767_cov_4.22840	Pfam	PF01051.21	detected	detected
RNODE_311_length_2760_cov_6.45983	COG14_FUNCTION	COG1192	undetected_genomad	undetected_genomad
RNODE_311_length_2760_cov_6.45983	Pfam	PF01446.17	undetected_genomad	undetected_genomad
RNODE_311_length_2760_cov_6.45983	Pfam	PF13614.6	undetected_genomad	undetected_genomad
RNODE_311_length_2760_cov_6.45983	Pfam	PF02374.15	undetected_genomad	undetected_genomad
RNODE_311_length_2760_cov_6.45983	Pfam	PF01656.23	undetected_genomad	undetected_genomad
RNODE_311_length_2760_cov_6.45983	Pfam	PF06564.12	undetected_genomad	undetected_genomad
RNODE_311_length_2760_cov_6.45983	Pfam	PF09140.11	undetected_genomad	undetected_genomad
RNODE_311_length_2760_cov_6.45983	Pfam	PF10609.9	undetected_genomad	undetected_genomad
RNODE_493_length_3152_cov_5.77526	COG14_FUNCTION	COG5527	detected	detected
RNODE_493_length_3152_cov_5.77526	Pfam	PF01051.21	detected	detected
RNODE_559_length_3361_cov_13.97064	COG14_FUNCTION	COG4372	detected	detected
RNODE_559_length_3361_cov_13.97064	COG14_FUNCTION	COG3668	detected	detected
RNODE_559_length_3361_cov_13.97064	Pfam	PF13730.6	detected	detected
RNODE_559_length_3361_cov_13.97064	Pfam	PF05016.15	detected	detected
RNODE_559_length_3361_cov_13.97064	Pfam	PF01076.19	detected	detected
RNODE_374_length_1862_cov_9.75489	Pfam	PF05732.11	undetected_genomad	undetected_genomad
RNODE_374_length_1862_cov_9.75489	Pfam	PF05534.12	undetected_genomad	undetected_genomad
RNODE_360_length_7414_cov_9.06737	COG14_FUNCTION	COG3378	detected	detected
RNODE_360_length_7414_cov_9.06737	COG14_FUNCTION	COG1192	detected	detected
RNODE_360_length_7414_cov_9.06737	COG14_FUNCTION	COG0582!!!COG4974	detected	detected
RNODE_360_length_7414_cov_9.06737	Pfam	PF13614.6	detected	detected
RNODE_360_length_7414_cov_9.06737	Pfam	PF01656.23	detected	detected
RNODE_360_length_7414_cov_9.06737	Pfam	PF06564.12	detected	detected
RNODE_360_length_7414_cov_9.06737	Pfam	PF09140.11	detected	detected
RNODE_360_length_7414_cov_9.06737	Pfam	PF10609.9	detected	detected
RNODE_360_length_7414_cov_9.06737	Pfam	PF00589.22	detected	detected
RNODE_360_length_7414_cov_9.06737	Pfam	PF02899.17	detected	detected
RNODE_360_length_7414_cov_9.06737	Pfam	PF13362.6	detected	detected
RNODE_227_length_4381_cov_5.48337	COG14_FUNCTION	COG3843	detected	detected
RNODE_227_length_4381_cov_5.48337	COG14_FUNCTION	COG5527	detected	detected
RNODE_227_length_4381_cov_5.48337	Pfam	PF06412.11	detected	detected
RNODE_227_length_4381_cov_5.48337	Pfam	PF01051.21	detected	detected
RNODE_227_length_4381_cov_5.48337	Pfam	PF03389.15	detected	detected
RNODE_442_length_4465_cov_7.11694	COG14_FUNCTION	COG2433	detected	detected
RNODE_442_length_4465_cov_7.11694	Pfam	PF03389.15	detected	detected
RNODE_442_length_4465_cov_7.11694	Pfam	PF01051.21	detected	detected
RNODE_116_length_4192_cov_3.28201	COG14_FUNCTION	COG0262	NA	detected
RNODE_116_length_4192_cov_3.28201	COG14_FUNCTION	COG1196	NA	detected
RNODE_116_length_4192_cov_3.28201	Pfam	PF01719.17	NA	detected
RNODE_116_length_4192_cov_3.28201	Pfam	PF01076.19	NA	detected
RNODE_116_length_4192_cov_3.28201	Pfam	PF00186.19	NA	detected
RNODE_31_length_1357_cov_12.09363	Pfam	PF05732.11	undetected_genomad	undetected_genomad_plasx
RNODE_585_length_3212_cov_16.01628	COG14_FUNCTION	COG2188	detected	detected
RNODE_585_length_3212_cov_16.01628	COG14_FUNCTION	COG5527	detected	detected
RNODE_585_length_3212_cov_16.01628	Pfam	PF01051.21	detected	detected
RNODE_585_length_3212_cov_16.01628	Pfam	PF05713.11	detected	detected
RNODE_585_length_3212_cov_16.01628	Pfam	PF01402.21	detected	detected
RNODE_585_length_3212_cov_16.01628	Pfam	PF13730.6	detected	detected
RNODE_149_length_1949_cov_4.19357	COG14_FUNCTION	COG5655	detected	detected
RNODE_149_length_1949_cov_4.19357	Pfam	PF01446.17	detected	detected
RNODE_228_length_3093_cov_6.42006	COG14_FUNCTION	COG5527	detected	detected
RNODE_228_length_3093_cov_6.42006	COG14_FUNCTION	COG3077	detected	detected
RNODE_228_length_3093_cov_6.42006	Pfam	PF04221.12	detected	detected
RNODE_228_length_3093_cov_6.42006	Pfam	PF01051.21	detected	detected
RNODE_234_length_1595_cov_9.13223	no fams	no fams	undetected_genomad_plasx	undetected_genomad_plasx
RNODE_110_length_1672_cov_10.73939	no fams	no fams	undetected_genomad_plasx	undetected_genomad_plasx
RNODE_361_length_3164_cov_8.88447	no fams	no fams	undetected_genomad_plasx	undetected_genomad_plasx
