reference_genomes	contigs	ID	mpspades_detection	num_gene_calls_reference	plasx_score	genomad_score	genomad_identified	plasx_identified	CAMI_Sample	name	contig_length	GC_contig	num_gene_calls_contig
RNODE_584_length_2761_cov_46.10439	NODE_64_length_2844_cov_7.071770_cutoff_0_type_circular	plasmid	detected	4	0.560614795106469	0.999	True	False	8	NODE_64_length_2844_cov_7.071770_cutoff_0_type_circular	2844	0.56	4
RNODE_585_length_3212_cov_16.01628	NODE_58_length_3295_cov_5.317551_cutoff_0_type_circular	plasmid	detected	4	0.9816793964042232	0.999	True	True	8	NODE_58_length_3295_cov_5.317551_cutoff_0_type_circular	3295	0.56	4
RNODE_62_length_3589_cov_56.75862	NODE_44_length_3694_cov_5.112700_cutoff_0_type_circular	plasmid	detected	5	0.9919777784856244	0.9988	True	True	8	NODE_44_length_3694_cov_5.112700_cutoff_0_type_circular	3694	0.59	5
RNODE_65_length_5443_cov_3.51540	NODE_21_length_5548_cov_39.277440_cutoff_0_type_circular	plasmid	detected	7	0.700937771785042	0.9989	True	False	8	NODE_21_length_5548_cov_39.277440_cutoff_0_type_circular	5548	0.56	7
RNODE_73_length_2194_cov_7.49125	NODE_82_length_2299_cov_5.024401_cutoff_0_type_circular	plasmid	undetected_genomad	2	0.9600892253356365	0.9989	False	True	8	NODE_82_length_2299_cov_5.024401_cutoff_0_type_circular	2299	0.34	3
RNODE_74_length_1811_cov_7.67971	NODE_101_length_1916_cov_78.308552_cutoff_0_type_circular	plasmid	undetected_genomad_plasx	3	0.4976472539611682	0.995	False	False	8	NODE_101_length_1916_cov_78.308552_cutoff_0_type_circular	1916	0.58	3
RNODE_93_length_1501_cov_3.34415	NODE_134_length_1606_cov_5.093306_cutoff_0_type_circular	plasmid	undetected_genomad_plasx	3	0.4976472539611682	0.9277	False	False	8	NODE_134_length_1606_cov_5.093306_cutoff_0_type_circular	1606	0.56	3
RNODE_98_length_2627_cov_21.08829	NODE_67_length_2732_cov_9.926296_cutoff_0_type_circular	plasmid	detected	4	0.981640984852988	0.999	True	True	8	NODE_67_length_2732_cov_9.926296_cutoff_0_type_circular	2732	0.59	3
RNODE_107_length_1496_cov_161.33989	NODE_112_length_1601_cov_8.366350_cutoff_0_type_circular	plasmid	detected	1	0.560614795106469	0.9056	True	False	9	NODE_112_length_1601_cov_8.366350_cutoff_0_type_circular	1601	0.64	2
RNODE_109_length_1521_cov_3.43229	NODE_107_length_1626_cov_17.555704_cutoff_0_type_circular	plasmid	undetected_genomad_plasx	2	0.6869120984505906	0.4199	False	False	9	NODE_107_length_1626_cov_17.555704_cutoff_0_type_circular	1626	0.58	3
RNODE_110_length_1672_cov_10.73939	NODE_95_length_1777_cov_5.437576_cutoff_0_type_circular	plasmid	undetected_genomad_plasx	2		0.9862	False	False	9	NODE_95_length_1777_cov_5.437576_cutoff_0_type_circular	1777	0.53	2
RNODE_125_length_3363_cov_4.82640	NODE_47_length_3468_cov_110.116133_cutoff_0_type_circular	plasmid	detected	4	0.9809320310840036	0.9989	True	True	9	NODE_47_length_3468_cov_110.116133_cutoff_0_type_circular	3468	0.36	4
RNODE_133_length_1956_cov_5.95398	NODE_78_length_2061_cov_20.593071_cutoff_0_type_circular	plasmid	detected	3	0.9992876898378305	0.9989	True	True	9	NODE_78_length_2061_cov_20.593071_cutoff_0_type_circular	2061	0.51	3
RNODE_146_length_5606_cov_4.42067	NODE_18_length_5711_cov_254.458811_cutoff_0_type_circular	plasmid	detected	11	0.8983631183787467	0.9991	True	False	9	NODE_18_length_5711_cov_254.458811_cutoff_0_type_circular	5711	0.58	11
RNODE_149_length_1949_cov_4.19357	NODE_79_length_2054_cov_7.879606_cutoff_0_type_circular	plasmid	detected	1	0.9915224119878944	0.9991	True	True	9	NODE_79_length_2054_cov_7.879606_cutoff_0_type_circular	2054	0.51	2
RNODE_156_length_3948_cov_63.43887	NODE_34_length_4053_cov_4.014519_cutoff_0_type_circular	plasmid	detected	4	0.9930100417164884	0.9991	True	True	9	NODE_34_length_4053_cov_4.014519_cutoff_0_type_circular	4053	0.62	4
RNODE_171_length_3474_cov_9.39716	NODE_43_length_3579_cov_10.394554_cutoff_0_type_circular	plasmid	detected	5	0.9913171537900004	0.9989	True	True	9	NODE_43_length_3579_cov_10.394554_cutoff_0_type_circular	3579	0.46	5
RNODE_193_length_1789_cov_7.19864	NODE_91_length_1894_cov_4.490096_cutoff_0_type_circular	plasmid	detected	3	0.9997855309974506	0.9991	True	True	9	NODE_91_length_1894_cov_4.490096_cutoff_0_type_circular	1894	0.5	3
RNODE_220_length_2011_cov_9.40825	NODE_74_length_2116_cov_5.791352_cutoff_0_type_circular	plasmid	undetected_genomad_plasx	3	0.4850372075237407	0.6413	False	False	9	NODE_74_length_2116_cov_5.791352_cutoff_0_type_circular	2116	0.39	2
RNODE_225_length_25884_cov_6.69550	NODE_2_length_25989_cov_10.585492_cutoff_0_type_circular	plasmid	detected	38	0.999999763503172	0.9991	True	True	9	NODE_2_length_25989_cov_10.585492_cutoff_0_type_circular	25989	0.62	38
RNODE_227_length_4381_cov_5.48337	NODE_28_length_4486_cov_119.476715_cutoff_0_type_circular	plasmid	detected	5	0.9990477569499742	0.9991	True	True	9	NODE_28_length_4486_cov_119.476715_cutoff_0_type_circular	4486	0.36	5
RNODE_228_length_3093_cov_6.42006	NODE_51_length_3198_cov_87.399218_cutoff_0_type_circular	plasmid	detected	6	0.8191234565507354	0.9963	True	False	9	NODE_51_length_3198_cov_87.399218_cutoff_0_type_circular	3198	0.39	5
RNODE_234_length_1595_cov_9.13223	NODE_98_length_1700_cov_168.653528_cutoff_0_type_circular	plasmid	undetected_genomad_plasx	3		0.9677	False	False	9	NODE_98_length_1700_cov_168.653528_cutoff_0_type_circular	1700	0.58	3
RNODE_235_length_2608_cov_55.03480	NODE_57_length_2713_cov_5.492653_cutoff_0_type_circular	plasmid	detected	5	0.9415118548711509	0.9991	True	True	9	NODE_57_length_2713_cov_5.492653_cutoff_0_type_circular	2713	0.61	5
RNODE_251_length_2763_cov_28.99562	NODE_53_length_2868_cov_4.845677_cutoff_0_type_circular	plasmid	undetected_genomad	3	0.9613844899642348	0.9652	False	True	9	NODE_53_length_2868_cov_4.845677_cutoff_0_type_circular	2868	0.39	4
RNODE_254_length_2341_cov_33.31005	NODE_62_length_2446_cov_100.739543_cutoff_0_type_circular	plasmid	detected	4	0.2934666905978306	0.9987	True	False	9	NODE_62_length_2446_cov_100.739543_cutoff_0_type_circular	2446	0.33	5
RNODE_277_length_1592_cov_15.82548	NODE_99_length_1697_cov_5.329299_cutoff_0_type_circular	plasmid	undetected_genomad_plasx	2	0.6749653342311849	0.9977	False	False	9	NODE_99_length_1697_cov_5.329299_cutoff_0_type_circular	1697	0.59	3
RNODE_279_length_3658_cov_27.56711	NODE_37_length_3763_cov_15.160341_cutoff_0_type_circular	plasmid	detected	5	0.9804736926746852	0.9991	True	True	9	NODE_37_length_3763_cov_15.160341_cutoff_0_type_circular	3763	0.47	4
RNODE_318_length_3470_cov_3.16589	NODE_44_length_3575_cov_4.365139_cutoff_0_type_circular	plasmid	detected	4	0.9755158994089834	0.9989	True	True	9	NODE_44_length_3575_cov_4.365139_cutoff_0_type_circular	3575	0.32	5
RNODE_31_length_1357_cov_12.09363	NODE_119_length_1462_cov_5.164794_cutoff_0_type_circular	plasmid	undetected_genomad	1	0.985358287353974	0.9989	False	True	9	NODE_119_length_1462_cov_5.164794_cutoff_0_type_circular	1462	0.52	3
RNODE_320_length_4859_cov_4.38495	NODE_25_length_4964_cov_12.115154_cutoff_0_type_circular	plasmid	undetected_genomad	7	0.9934572049796776	0.9966	False	True	9	NODE_25_length_4964_cov_12.115154_cutoff_0_type_circular	4964	0.58	8
RNODE_322_length_4175_cov_18.22923	NODE_31_length_4280_cov_17.654707_cutoff_0_type_circular	plasmid	detected	5	0.9935404034120964	0.9801	True	True	9	NODE_31_length_4280_cov_17.654707_cutoff_0_type_circular	4280	0.59	6
RNODE_324_length_1537_cov_10.20528	NODE_104_length_1642_cov_5.293729_cutoff_0_type_circular	plasmid	undetected_genomad_plasx	3	0.4976472539611682	0.9642	False	False	9	NODE_104_length_1642_cov_5.293729_cutoff_0_type_circular	1642	0.6	3
RNODE_32_length_11742_cov_6.79514	NODE_6_length_11847_cov_7.500768_cutoff_0_type_circular	plasmid	detected	13	0.9999955182284268	0.9983	True	True	9	NODE_6_length_11847_cov_7.500768_cutoff_0_type_circular	11847	0.68	13
RNODE_336_length_3563_cov_7.20249	NODE_41_length_3668_cov_6.156453_cutoff_0_type_circular	plasmid	undetected_genomad	3	0.9797645191909018	0.9608	False	True	9	NODE_41_length_3668_cov_6.156453_cutoff_0_type_circular	3668	0.4	4
RNODE_360_length_7414_cov_9.06737	NODE_12_length_7519_cov_15.453057_cutoff_0_type_circular	plasmid	detected	6	0.9999329804556414	0.999	True	True	9	NODE_12_length_7519_cov_15.453057_cutoff_0_type_circular	7519	0.6	7
RNODE_361_length_3164_cov_8.88447	NODE_50_length_3269_cov_13.353278_cutoff_0_type_circular	plasmid	undetected_genomad_plasx	5		0.8327	False	False	9	NODE_50_length_3269_cov_13.353278_cutoff_0_type_circular	3269	0.52	6
RNODE_362_length_3387_cov_8.21902	NODE_46_length_3492_cov_6.202377_cutoff_0_type_circular	plasmid	detected	5	0.9276600740363932	0.999	True	True	9	NODE_46_length_3492_cov_6.202377_cutoff_0_type_circular	3492	0.34	5
RNODE_372_length_2448_cov_3.45466	NODE_59_length_2553_cov_21.713520_cutoff_0_type_circular	plasmid	detected	3	0.774884093373189	0.9991	True	False	9	NODE_59_length_2553_cov_21.713520_cutoff_0_type_circular	2553	0.33	4
RNODE_374_length_1862_cov_9.75489	NODE_84_length_1967_cov_5.532065_cutoff_0_type_circular	plasmid	undetected_genomad	3	0.9518120319234968	0.999	False	True	9	NODE_84_length_1967_cov_5.532065_cutoff_0_type_circular	1967	0.55	4
RNODE_383_length_2253_cov_7.64097	NODE_67_length_2358_cov_56.970417_cutoff_0_type_circular	plasmid	detected	2	0.9818380104058212	0.9991	True	True	9	NODE_67_length_2358_cov_56.970417_cutoff_0_type_circular	2358	0.35	2
RNODE_38_length_1552_cov_8.47059	NODE_102_length_1657_cov_8.943137_cutoff_0_type_circular	plasmid	undetected_genomad_plasx	2	0.4976472539611682	0.9391	False	False	9	NODE_102_length_1657_cov_8.943137_cutoff_0_type_circular	1657	0.61	3
RNODE_411_length_4317_cov_4.49267	NODE_29_length_4422_cov_69.959953_cutoff_0_type_circular	plasmid	detected	8	0.9182721497602784	0.9991	True	True	9	NODE_29_length_4422_cov_69.959953_cutoff_0_type_circular	4422	0.64	7
RNODE_428_length_4686_cov_43.92415	NODE_26_length_4769_cov_5.820982_cutoff_0_type_circular	plasmid	detected	5	0.959155947671622	0.999	True	True	9	NODE_26_length_4769_cov_5.820982_cutoff_0_type_circular	4769	0.6	6
RNODE_429_length_2129_cov_51.99106	NODE_72_length_2124_cov_15.947421_cutoff_0_type_circular	plasmid	detected	2	0.9818380104058212	0.9991	True	True	9	NODE_72_length_2124_cov_15.947421_cutoff_0_type_circular	2124	0.4	2
RNODE_440_length_3551_cov_9.74435	NODE_42_length_3634_cov_4.167665_cutoff_0_type_circular	plasmid	detected	4	0.4976472539611682	0.9987	True	False	9	NODE_42_length_3634_cov_4.167665_cutoff_0_type_circular	3634	0.62	4
RNODE_455_length_4124_cov_9.17267	NODE_32_length_4163_cov_6.529732_cutoff_0_type_circular	plasmid	undetected_genomad	4	0.995222557765132	0.964	False	True	9	NODE_32_length_4163_cov_6.529732_cutoff_0_type_circular	4163	0.4	5
RNODE_468_length_1541_cov_8.66960	NODE_108_length_1624_cov_122.567134_cutoff_0_type_circular	plasmid	undetected_genomad	2	0.9041726042425564	0.1879	False	True	9	NODE_108_length_1624_cov_122.567134_cutoff_0_type_circular	1624	0.57	3
RNODE_481_length_3960_cov_68.08874	NODE_36_length_3999_cov_8.184143_cutoff_0_type_circular	plasmid	detected	4	0.9874884466716788	0.999	True	True	9	NODE_36_length_3999_cov_8.184143_cutoff_0_type_circular	3999	0.47	5
RNODE_487_length_5196_cov_22.71473	NODE_22_length_5279_cov_17.623835_cutoff_0_type_circular	plasmid	detected	7	0.6182198503922767	0.9988	True	False	9	NODE_22_length_5279_cov_17.623835_cutoff_0_type_circular	5279	0.34	8
RNODE_48_length_3658_cov_14.59323	NODE_38_length_3763_cov_5.885314_cutoff_0_type_circular	plasmid	detected	4	0.9858093822071864	0.9991	True	True	9	NODE_38_length_3763_cov_5.885314_cutoff_0_type_circular	3763	0.3	5
RNODE_497_length_1925_cov_6.51336	NODE_80_length_2008_cov_7.364168_cutoff_0_type_circular	plasmid	undetected_genomad_plasx	3	0.7871037538323191	0.1023	False	False	9	NODE_80_length_2008_cov_7.364168_cutoff_0_type_circular	2008	0.35	4
RNODE_498_length_2044_cov_7.98216	NODE_76_length_2083_cov_6.622699_cutoff_0_type_circular	plasmid	undetected_genomad	1	0.8843862295583608	0.9726	False	False	9	NODE_76_length_2083_cov_6.622699_cutoff_0_type_circular	2083	0.36	1
RNODE_50_length_1796_cov_6.24352	NODE_90_length_1901_cov_83.417700_cutoff_0_type_circular	plasmid	detected	2	0.4976472539611682	0.9987	True	False	9	NODE_90_length_1901_cov_83.417700_cutoff_0_type_circular	1901	0.35	1
RNODE_512_length_1592_cov_43.29688	NODE_101_length_1675_cov_4.592377_cutoff_0_type_circular	plasmid	undetected_genomad	2	0.8771399754395547	0.0082	False	False	9	NODE_101_length_1675_cov_4.592377_cutoff_0_type_circular	1675	0.57	3
RNODE_537_length_3389_cov_22.49108	NODE_49_length_3428_cov_25.718873_cutoff_0_type_circular	plasmid	detected	4	0.9932342422959664	0.999	True	True	9	NODE_49_length_3428_cov_25.718873_cutoff_0_type_circular	3428	0.6	4
RNODE_54_length_5865_cov_60.48297	NODE_17_length_5970_cov_16.479377_cutoff_0_type_circular	plasmid	detected	7	0.9580035963235114	0.9991	True	True	9	NODE_17_length_5970_cov_16.479377_cutoff_0_type_circular	5970	0.46	8
RNODE_559_length_3361_cov_13.97064	NODE_48_length_3444_cov_34.769370_cutoff_0_type_circular	plasmid	detected	6	0.823571153167866	0.9991	True	False	9	NODE_48_length_3444_cov_34.769370_cutoff_0_type_circular	3444	0.58	6
RNODE_562_length_2033_cov_5.34232	NODE_73_length_2116_cov_34.357969_cutoff_0_type_circular	plasmid	undetected_genomad	2	0.9349095915123088	0.9593	False	True	9	NODE_73_length_2116_cov_34.357969_cutoff_0_type_circular	2116	0.55	3
RNODE_563_length_5038_cov_7.26694	NODE_23_length_5121_cov_3.714658_cutoff_0_type_circular	plasmid	detected	8	0.9949491894087962	0.9991	True	True	9	NODE_23_length_5121_cov_3.714658_cutoff_0_type_circular	5121	0.59	7
RNODE_565_length_1563_cov_11.71995	NODE_103_length_1646_cov_9.035550_cutoff_0_type_circular	plasmid	undetected_genomad	3	0.6749653342311849	0.9416	False	False	9	NODE_103_length_1646_cov_9.035550_cutoff_0_type_circular	1646	0.63	3
RNODE_56_length_2028_cov_4.74177	NODE_71_length_2133_cov_3.250748_cutoff_0_type_circular	plasmid	undetected_genomad	3	0.4976472539611682	0.9537	False	False	9	NODE_71_length_2133_cov_3.250748_cutoff_0_type_circular	2133	0.46	3
RNODE_576_length_3043_cov_26.79081	NODE_52_length_3126_cov_2.436812_cutoff_0_type_circular	plasmid	detected	5	0.9692965134764664	0.9991	True	True	9	NODE_52_length_3126_cov_2.436812_cutoff_0_type_circular	3126	0.51	5
RNODE_584_length_2761_cov_46.10439	NODE_54_length_2844_cov_5.604711_cutoff_0_type_circular	plasmid	detected	4	0.560614795106469	0.999	True	False	9	NODE_54_length_2844_cov_5.604711_cutoff_0_type_circular	2844	0.57	4
RNODE_65_length_5443_cov_3.51540	NODE_20_length_5548_cov_34.229478_cutoff_0_type_circular	plasmid	detected	7	0.6114997164282588	0.9988	True	False	9	NODE_20_length_5548_cov_34.229478_cutoff_0_type_circular	5548	0.56	7
RNODE_74_length_1811_cov_7.67971	NODE_87_length_1916_cov_58.319173_cutoff_0_type_circular	plasmid	undetected_genomad_plasx	3	0.4976472539611682	0.9967	False	False	9	NODE_87_length_1916_cov_58.319173_cutoff_0_type_circular	1916	0.58	3
RNODE_93_length_1501_cov_3.34415	NODE_111_length_1606_cov_12.847870_cutoff_0_type_circular	plasmid	undetected_genomad_plasx	3	0.4976472539611682	0.9602	False	False	9	NODE_111_length_1606_cov_12.847870_cutoff_0_type_circular	1606	0.57	3
RNODE_98_length_2627_cov_21.08829	NODE_56_length_2732_cov_6.473321_cutoff_0_type_circular	plasmid	detected	4	0.981640984852988	0.999	True	True	9	NODE_56_length_2732_cov_6.473321_cutoff_0_type_circular	2732	0.6	3
