reference_genomes	contigs	ID	renamed_contigs	megahit_detection	num_gene_calls_reference	plasx_score	genomad_score	genomad_identified	plasx_identified	CAMI_Sample	name	contig_length	GC_contig	0	1	num_gene_calls_contig
RNODE_361_length_3164_cov_8.88447	k141_401111	plasmid	c_000000361521	undetected_genomad_plasx	5		0.8932	False	False	5	k141_401111	3283	0.52	c_000000361521	k141_401111	5.0
RNODE_362_length_3387_cov_8.21902	k141_401333	plasmid	c_000000380129	detected	5	0.9255345147962152	0.9983	True	True	5	k141_401333	3506	0.35	c_000000380129	k141_401333	4.0
RNODE_372_length_2448_cov_3.45466	k141_401228	plasmid	c_000000374685	detected	3	0.7621749798242845	0.9979	True	False	5	k141_401228	2567	0.34	c_000000374685	k141_401228	3.0
RNODE_374_length_1862_cov_9.75489	k141_401181	plasmid	c_000000371886	undetected_genomad	3	0.9518120319234968	0.9985	False	True	5	k141_401181	1981	0.55	c_000000371886	k141_401181	4.0
RNODE_383_length_2253_cov_7.64097	k141_229038	plasmid	c_000000146957	detected	2		0.0234	False	False	5	k141_229038	413	0.35	c_000000146957	k141_229038	
RNODE_383_length_2253_cov_7.64097	k141_401297	plasmid	c_000000377373	detected	2	0.9818380104058212	0.9989	True	True	5	k141_401297	2372	0.34	c_000000377373	k141_401297	1.0
RNODE_38_length_1552_cov_8.47059	k141_401187	plasmid	c_000000372317	undetected_genomad_plasx	2	0.4976472539611682	0.9286	False	False	5	k141_401187	1671	0.61	c_000000372317	k141_401187	3.0
RNODE_411_length_4317_cov_4.49267	k141_401136	plasmid	c_000000364913	detected	8	0.9866996433705616	0.9989	True	True	5	k141_401136	4415	0.64	c_000000364913	k141_401136	8.0
RNODE_420_length_1334_cov_5.52134	k141_401255	plasmid	c_000000376048	detected	3	0.5988352049176365	0.9982	True	False	5	k141_401255	1453	0.5	c_000000376048	k141_401255	3.0
RNODE_423_length_1943_cov_28.57781	k141_401311	plasmid	c_000000378579	detected	2	0.9007334378156492	0.9989	True	True	5	k141_401311	1996	0.3	c_000000378579	k141_401311	2.0
RNODE_428_length_4686_cov_43.92415	k141_401120	plasmid	c_000000362541	detected	5	0.959155947671622	0.9985	True	True	5	k141_401120	4783	0.6	c_000000362541	k141_401120	6.0
RNODE_429_length_2129_cov_51.99106	k141_401346	plasmid	c_000000380514	detected	2	0.9818380104058212	0.9988	True	True	5	k141_401346	2138	0.4	c_000000380514	k141_401346	2.0
RNODE_434_length_14801_cov_23.79494	k141_53213	plasmid	c_000000158800	detected	17	0.999999999578659	0.9989	True	True	5	k141_53213	14912	0.62	c_000000158800	k141_53213	18.0
RNODE_435_length_5602_cov_25.16136	k141_117778	plasmid	c_000000027920	detected	7	0.9992991295907784	0.999	True	True	5	k141_117778	5623	0.64	c_000000027920	k141_117778	6.0
RNODE_439_length_4196_cov_56.49278	k141_114727	plasmid	c_000000266082	detected	5	0.2374530525891713	0.9986	False	False	5	k141_114727	1846	0.62	c_000000266082	k141_114727	3.0
RNODE_439_length_4196_cov_56.49278	k141_89494	plasmid	c_000000261375	detected	5		0.9984	True	False	5	k141_89494	1989	0.63	c_000000261375	k141_89494	4.0
RNODE_440_length_3551_cov_9.74435	k141_28033	plasmid	c_000000125250	detected	4	0.4976472539611682	0.9972	True	False	5	k141_28033	3605	0.61	c_000000125250	k141_28033	4.0
RNODE_442_length_4465_cov_7.11694	k141_401324	plasmid	c_000000379659	detected	5	0.9867957445525116	0.9989	True	True	5	k141_401324	4474	0.37	c_000000379659	k141_401324	6.0
RNODE_444_length_4937_cov_48.00188	k141_187902	plasmid	c_000000193827	undetected_genomad	8		0.5957	False	False	5	k141_187902	1104	0.48	c_000000193827	k141_187902	1.0
RNODE_444_length_4937_cov_48.00188	k141_331923	plasmid	c_000000276740	undetected_genomad	8	0.1671590516551854	0.653	False	False	5	k141_331923	1435	0.52	c_000000276740	k141_331923	2.0
RNODE_444_length_4937_cov_48.00188	k141_388178	plasmid	c_000000182893	undetected_genomad	8	0.4378262784655368	0.1062	False	False	5	k141_388178	861	0.58	c_000000182893	k141_388178	1.0
RNODE_444_length_4937_cov_48.00188	k141_397169	plasmid	c_000000183215	undetected_genomad	8	0.6976288503741281	0.761	False	False	5	k141_397169	1632	0.53	c_000000183215	k141_397169	2.0
RNODE_468_length_1541_cov_8.66960	k141_154030	plasmid	c_000000166172	undetected_genomad	2	0.9041726042425564	0.0239	False	True	5	k141_154030	1638	0.57	c_000000166172	k141_154030	3.0
RNODE_468_length_1541_cov_8.66960	k141_284196	plasmid	c_000000387157	undetected_genomad	2		0.0102	False	False	5	k141_284196	441	0.54	c_000000387157	k141_284196	2.0
RNODE_468_length_1541_cov_8.66960	k141_307773	plasmid	c_000000310432	undetected_genomad	2		0.0478	False	False	5	k141_307773	408	0.51	c_000000310432	k141_307773	1.0
RNODE_468_length_1541_cov_8.66960	k141_336477	plasmid	c_000000080072	undetected_genomad	2		0.0141	False	False	5	k141_336477	376	0.51	c_000000080072	k141_336477	1.0
RNODE_468_length_1541_cov_8.66960	k141_3768	plasmid	c_000000164953	undetected_genomad	2		0.0066	False	False	5	k141_3768	354	0.51	c_000000164953	k141_3768	2.0
RNODE_468_length_1541_cov_8.66960	k141_70999	plasmid	c_000000185846	undetected_genomad	2		0.0126	False	False	5	k141_70999	343	0.52	c_000000185846	k141_70999	1.0
RNODE_479_length_5023_cov_17.63107	k141_401131	plasmid	c_000000364513	detected	7	0.97220356956164	0.9988	True	True	5	k141_401131	5099	0.67	c_000000364513	k141_401131	8.0
RNODE_481_length_3960_cov_68.08874	k141_401183	plasmid	c_000000372102	detected	4	0.9874884466716788	0.9988	True	True	5	k141_401183	3991	0.47	c_000000372102	k141_401183	5.0
RNODE_487_length_5196_cov_22.71473	k141_134496	plasmid	c_000000039830	detected	7	0.6182198503922767	0.9986	True	False	5	k141_134496	5293	0.34	c_000000039830	k141_134496	8.0
RNODE_487_length_5196_cov_22.71473	k141_134504	plasmid	c_000000040009	detected	7		0.0168	False	False	5	k141_134504	362	0.38	c_000000040009	k141_134504	1.0
RNODE_487_length_5196_cov_22.71473	k141_167268	plasmid	c_000000390551	detected	7	0.1467013613854477	0.0523	False	False	5	k141_167268	439	0.32	c_000000390551	k141_167268	2.0
RNODE_48_length_3658_cov_14.59323	k141_401350	plasmid	c_000000380743	detected	4	0.9985236172105016	0.999	True	True	5	k141_401350	3777	0.31	c_000000380743	k141_401350	5.0
RNODE_491_length_3124_cov_17.57383	k141_270549	plasmid	c_000000135716	undetected_genomad	4	0.9942875444345812	0.9908	False	True	5	k141_270549	3200	0.61	c_000000135716	k141_270549	4.0
RNODE_491_length_3124_cov_17.57383	k141_375002	plasmid	c_000000363502	undetected_genomad	4	0.0948731870830095	0.0081	False	False	5	k141_375002	493	0.63	c_000000363502	k141_375002	1.0
RNODE_493_length_3152_cov_5.77526	k141_401326	plasmid	c_000000379813	detected	4	0.9007334378156492	0.9986	True	True	5	k141_401326	3205	0.3	c_000000379813	k141_401326	6.0
RNODE_496_length_8599_cov_9.53327	k141_10623	plasmid	c_000000092645	detected	13	0.1999915679686251	0.0905	False	False	5	k141_10623	414	0.44	c_000000092645	k141_10623	1.0
RNODE_496_length_8599_cov_9.53327	k141_16774	plasmid	c_000000002274	detected	13		0.06	False	False	5	k141_16774	1186	0.44	c_000000002274	k141_16774	2.0
RNODE_496_length_8599_cov_9.53327	k141_176000	plasmid	c_000000012889	detected	13		0.5186	False	False	5	k141_176000	997	0.38	c_000000012889	k141_176000	2.0
RNODE_496_length_8599_cov_9.53327	k141_179277	plasmid	c_000000191527	detected	13	0.2789226008600894	0.071	False	False	5	k141_179277	860	0.49	c_000000191527	k141_179277	1.0
RNODE_496_length_8599_cov_9.53327	k141_211094	plasmid	c_000000086971	detected	13	0.1404980167203864	0.1118	False	False	5	k141_211094	2954	0.46	c_000000086971	k141_211094	5.0
RNODE_496_length_8599_cov_9.53327	k141_301788	plasmid	c_000000027388	detected	13		0.0114	False	False	5	k141_301788	474	0.47	c_000000027388	k141_301788	1.0
RNODE_496_length_8599_cov_9.53327	k141_361239	plasmid	c_000000089840	detected	13		0.0164	False	False	5	k141_361239	453	0.42	c_000000089840	k141_361239	1.0
RNODE_496_length_8599_cov_9.53327	k141_41964	plasmid	c_000000004951	detected	13	0.1838776468348815	0.4673	False	False	5	k141_41964	845	0.45	c_000000004951	k141_41964	2.0
RNODE_497_length_1925_cov_6.51336	k141_401197	plasmid	c_000000373458	undetected_genomad_plasx	3	0.7871037538323191	0.0222	False	False	5	k141_401197	2022	0.35	c_000000373458	k141_401197	4.0
RNODE_498_length_2044_cov_7.98216	k141_401215	plasmid	c_000000374241	undetected_genomad	1	0.8843862295583608	0.9014	False	False	5	k141_401215	2053	0.37	c_000000374241	k141_401215	1.0
RNODE_50_length_1796_cov_6.24352	k141_401198	plasmid	c_000000373540	detected	2	0.4976472539611682	0.9654	True	False	5	k141_401198	1915	0.36	c_000000373540	k141_401198	2.0
RNODE_512_length_1592_cov_43.29688	k141_9984	plasmid	c_000000067884	undetected_genomad	2		0.0175	False	False	5	k141_9984	1690	0.58	c_000000067884	k141_9984	3.0
RNODE_513_length_2330_cov_8.01964	k141_276762	plasmid	c_000000040080	undetected_genomad_plasx	3		0.7065	False	False	5	k141_276762	1268	0.52	c_000000040080	k141_276762	2.0
RNODE_513_length_2330_cov_8.01964	k141_350963	plasmid	c_000000356979	undetected_genomad_plasx	3	0.4976472539611682	0.0319	False	False	5	k141_350963	846	0.49	c_000000356979	k141_350963	1.0
RNODE_524_length_1679_cov_2.99128	k141_401240	plasmid	c_000000375386	undetected_genomad_plasx	2		0.738	False	False	5	k141_401240	1776	0.57	c_000000375386	k141_401240	3.0
RNODE_534_length_10183_cov_8.47628	k141_384560	plasmid	c_000000391933	undetected_genomad	12	0.9998571836381352	0.8207	False	True	5	k141_384560	10286	0.6	c_000000391933	k141_384560	13.0
RNODE_537_length_3389_cov_22.49108	k141_401145	plasmid	c_000000366455	detected	4	0.9997017526405306	0.9988	True	True	5	k141_401145	3442	0.6	c_000000366455	k141_401145	4.0
RNODE_54_length_5865_cov_60.48297	k141_401143	plasmid	c_000000366125	detected	7	0.9570566044062508	0.999	True	True	5	k141_401143	5984	0.45	c_000000366125	k141_401143	8.0
RNODE_551_length_4193_cov_74.72016	k141_171048	plasmid	c_000000166065	undetected_genomad	5		0.0585	False	False	5	k141_171048	301	0.52	c_000000166065	k141_171048	1.0
RNODE_551_length_4193_cov_74.72016	k141_313871	plasmid	c_000000196179	undetected_genomad	5	0.0340406074894021	0.4357	False	False	5	k141_313871	4743	0.46	c_000000196179	k141_313871	4.0
RNODE_551_length_4193_cov_74.72016	k141_97242	plasmid	c_000000247243	undetected_genomad	5	0.9620692023688916	0.9985	False	True	5	k141_97242	1458	0.5	c_000000247243	k141_97242	1.0
RNODE_559_length_3361_cov_13.97064	k141_401185	plasmid	c_000000372255	detected	6	0.822219014583309	0.999	True	False	5	k141_401185	3458	0.58	c_000000372255	k141_401185	6.0
RNODE_560_length_3911_cov_3.86563	k141_401113	plasmid	c_000000361709	detected	5	0.9171571476584394	0.9988	True	True	5	k141_401113	4008	0.53	c_000000361709	k141_401113	6.0
RNODE_562_length_2033_cov_5.34232	k141_10719	plasmid	c_000000095072	undetected_genomad	2		0.0766	False	False	5	k141_10719	492	0.56	c_000000095072	k141_10719	2.0
RNODE_562_length_2033_cov_5.34232	k141_251791	plasmid	c_000000043337	undetected_genomad	2	0.9349095915123088	0.9354	False	True	5	k141_251791	2109	0.55	c_000000043337	k141_251791	3.0
RNODE_562_length_2033_cov_5.34232	k141_255859	plasmid	c_000000236004	undetected_genomad	2		0.0404	False	False	5	k141_255859	475	0.55	c_000000236004	k141_255859	1.0
RNODE_562_length_2033_cov_5.34232	k141_320668	plasmid	c_000000132832	undetected_genomad	2		0.0265	False	False	5	k141_320668	432	0.56	c_000000132832	k141_320668	1.0
RNODE_562_length_2033_cov_5.34232	k141_361722	plasmid	c_000000110905	undetected_genomad	2		0.0211	False	False	5	k141_361722	369	0.53	c_000000110905	k141_361722	1.0
RNODE_563_length_5038_cov_7.26694	k141_401141	plasmid	c_000000365547	detected	8	0.9949491894087962	0.9989	True	True	5	k141_401141	5135	0.59	c_000000365547	k141_401141	7.0
RNODE_565_length_1563_cov_11.71995	k141_401203	plasmid	c_000000373712	undetected_genomad_plasx	3	0.8214001995581407	0.9056	False	False	5	k141_401203	1660	0.63	c_000000373712	k141_401203	3.0
RNODE_56_length_2028_cov_4.74177	k141_401322	plasmid	c_000000379277	undetected_genomad	3	0.9041726042425564	0.8404	False	True	5	k141_401322	2138	0.47	c_000000379277	k141_401322	3.0
RNODE_576_length_3043_cov_26.79081	k141_108063	plasmid	c_000000347547	detected	5	0.9808972397476118	0.9989	False	True	5	k141_108063	2205	0.54	c_000000347547	k141_108063	4.0
RNODE_576_length_3043_cov_26.79081	k141_139449	plasmid	c_000000287149	detected	5		0.01	False	False	5	k141_139449	435	0.43	c_000000287149	k141_139449	1.0
RNODE_576_length_3043_cov_26.79081	k141_189165	plasmid	c_000000266335	detected	5		0.0127	False	False	5	k141_189165	356	0.46	c_000000266335	k141_189165	1.0
RNODE_583_length_3095_cov_44.70980	k141_215327	plasmid	c_000000296420	undetected_genomad_plasx	5		0.0457	False	False	5	k141_215327	416	0.57	c_000000296420	k141_215327	2.0
RNODE_583_length_3095_cov_44.70980	k141_286069	plasmid	c_000000067985	undetected_genomad_plasx	5		0.019	False	False	5	k141_286069	353	0.56	c_000000067985	k141_286069	1.0
RNODE_583_length_3095_cov_44.70980	k141_331141	plasmid	c_000000240241	undetected_genomad_plasx	5		0.0177	False	False	5	k141_331141	523	0.55	c_000000240241	k141_331141	1.0
RNODE_583_length_3095_cov_44.70980	k141_348663	plasmid	c_000000244794	undetected_genomad_plasx	5		0.0185	False	False	5	k141_348663	424	0.53	c_000000244794	k141_348663	1.0
RNODE_584_length_2761_cov_46.10439	k141_401118	plasmid	c_000000362377	detected	4	0.560614795106469	0.9985	True	False	5	k141_401118	2858	0.57	c_000000362377	k141_401118	4.0
RNODE_585_length_3212_cov_16.01628	k141_401172	plasmid	c_000000371367	detected	4	0.9816793964042232	0.9987	True	True	5	k141_401172	3249	0.55	c_000000371367	k141_401172	4.0
RNODE_5_length_4125_cov_14.53571	k141_401323	plasmid	c_000000379474	detected	5	0.9990897984042986	0.9987	True	True	5	k141_401323	4244	0.37	c_000000379474	k141_401323	6.0
RNODE_62_length_3589_cov_56.75862	k141_401116	plasmid	c_000000362248	detected	5	0.9919777784856244	0.9983	True	True	5	k141_401116	3666	0.59	c_000000362248	k141_401116	5.0
RNODE_65_length_5443_cov_3.51540	k141_401214	plasmid	c_000000374163	detected	7	0.700937771785042	0.9988	True	False	5	k141_401214	5541	0.56	c_000000374163	k141_401214	6.0
RNODE_73_length_2194_cov_7.49125	k141_377408	plasmid	c_000000060964	undetected_genomad	2	0.5692530322372324	0.9979	False	False	5	k141_377408	2049	0.35	c_000000060964	k141_377408	3.0
RNODE_74_length_1811_cov_7.67971	k141_10905	plasmid	c_000000102279	undetected_genomad_plasx	3		0.0285	False	False	5	k141_10905	307	0.58	c_000000102279	k141_10905	1.0
RNODE_74_length_1811_cov_7.67971	k141_113231	plasmid	c_000000187819	undetected_genomad_plasx	3		0.0147	False	False	5	k141_113231	356	0.58	c_000000187819	k141_113231	1.0
RNODE_74_length_1811_cov_7.67971	k141_23513	plasmid	c_000000306714	undetected_genomad_plasx	3		0.0335	False	False	5	k141_23513	592	0.58	c_000000306714	k141_23513	2.0
RNODE_74_length_1811_cov_7.67971	k141_245380	plasmid	c_000000152673	undetected_genomad_plasx	3	0.6869120984505906	0.9949	False	False	5	k141_245380	1930	0.58	c_000000152673	k141_245380	2.0
RNODE_74_length_1811_cov_7.67971	k141_30258	plasmid	c_000000252971	undetected_genomad_plasx	3		0.0095	False	False	5	k141_30258	312	0.54	c_000000252971	k141_30258	
RNODE_74_length_1811_cov_7.67971	k141_316075	plasmid	c_000000299557	undetected_genomad_plasx	3		0.0069	False	False	5	k141_316075	425	0.58	c_000000299557	k141_316075	1.0
RNODE_74_length_1811_cov_7.67971	k141_334326	plasmid	c_000000386233	undetected_genomad_plasx	3		0.0132	False	False	5	k141_334326	486	0.58	c_000000386233	k141_334326	1.0
RNODE_74_length_1811_cov_7.67971	k141_390030	plasmid	c_000000264287	undetected_genomad_plasx	3		0.0139	False	False	5	k141_390030	490	0.58	c_000000264287	k141_390030	2.0
RNODE_93_length_1501_cov_3.34415	k141_401184	plasmid	c_000000372160	undetected_genomad_plasx	3	0.4976472539611682	0.918	False	False	5	k141_401184	1620	0.56	c_000000372160	k141_401184	3.0
RNODE_94_length_3002_cov_6.48725	k141_401365	plasmid	c_000000381227	detected	3	0.9007334378156492	0.999	True	True	5	k141_401365	3099	0.33	c_000000381227	k141_401365	3.0
RNODE_98_length_2627_cov_21.08829	k141_401148	plasmid	c_000000367618	detected	4	0.981640984852988	0.9987	True	True	5	k141_401148	2746	0.6	c_000000367618	k141_401148	3.0
RNODE_107_length_1496_cov_161.33989	k141_457842	plasmid	c_000000450587	detected	1	0.5723082709367731	0.0213	False	False	6	k141_457842	1615	0.64	c_000000450587	k141_457842	2.0
RNODE_109_length_1521_cov_3.43229	k141_457908	plasmid	c_000000452914	undetected_genomad_plasx	2	0.4976472539611682	0.2014	False	False	6	k141_457908	1640	0.57	c_000000452914	k141_457908	3.0
RNODE_110_length_1672_cov_10.73939	k141_457930	plasmid	c_000000453350	undetected_genomad_plasx	2		0.7591	False	False	6	k141_457930	1791	0.53	c_000000453350	k141_457930	3.0
RNODE_125_length_3363_cov_4.82640	k141_457808	plasmid	c_000000446330	detected	4	0.9922836148374088	0.9987	True	True	6	k141_457808	3482	0.36	c_000000446330	k141_457808	4.0
RNODE_133_length_1956_cov_5.95398	k141_457838	plasmid	c_000000450382	detected	3	0.981838268585536	0.9977	True	True	6	k141_457838	2075	0.52	c_000000450382	k141_457838	3.0
RNODE_146_length_5606_cov_4.42067	k141_101863	plasmid	c_000000290132	detected	11		0.0213	False	False	6	k141_101863	423	0.55	c_000000290132	k141_101863	1.0
RNODE_146_length_5606_cov_4.42067	k141_148764	plasmid	c_000000267961	detected	11		0.0244	False	False	6	k141_148764	389	0.48	c_000000267961	k141_148764	
RNODE_146_length_5606_cov_4.42067	k141_167766	plasmid	c_000000267030	detected	11		0.9963	False	False	6	k141_167766	692	0.52	c_000000267030	k141_167766	2.0
RNODE_146_length_5606_cov_4.42067	k141_171091	plasmid	c_000000436710	detected	11	0.2630394445949199	0.5964	False	False	6	k141_171091	591	0.57	c_000000436710	k141_171091	2.0
RNODE_146_length_5606_cov_4.42067	k141_172020	plasmid	c_000000014063	detected	11		0.0173	False	False	6	k141_172020	303	0.61	c_000000014063	k141_172020	1.0
RNODE_146_length_5606_cov_4.42067	k141_19291	plasmid	c_000000011482	detected	11		0.0215	False	False	6	k141_19291	400	0.46	c_000000011482	k141_19291	
RNODE_146_length_5606_cov_4.42067	k141_239834	plasmid	c_000000046556	detected	11		0.0242	False	False	6	k141_239834	378	0.49	c_000000046556	k141_239834	
RNODE_146_length_5606_cov_4.42067	k141_282076	plasmid	c_000000263132	detected	11	0.1841823434693467	0.033	False	False	6	k141_282076	365	0.55	c_000000263132	k141_282076	1.0
RNODE_146_length_5606_cov_4.42067	k141_306130	plasmid	c_000000037138	detected	11		0.0252	False	False	6	k141_306130	405	0.47	c_000000037138	k141_306130	1.0
RNODE_146_length_5606_cov_4.42067	k141_346011	plasmid	c_000000107897	detected	11	0.2018925757552851	0.0199	False	False	6	k141_346011	347	0.51	c_000000107897	k141_346011	1.0
RNODE_146_length_5606_cov_4.42067	k141_35612	plasmid	c_000000330788	detected	11	0.21249013386026	0.0202	False	False	6	k141_35612	369	0.54	c_000000330788	k141_35612	1.0
RNODE_146_length_5606_cov_4.42067	k141_374757	plasmid	c_000000108048	detected	11	0.1463497027857986	0.9982	False	False	6	k141_374757	438	0.55	c_000000108048	k141_374757	1.0
RNODE_146_length_5606_cov_4.42067	k141_415550	plasmid	c_000000250410	detected	11		0.0152	False	False	6	k141_415550	308	0.41	c_000000250410	k141_415550	
RNODE_146_length_5606_cov_4.42067	k141_421220	plasmid	c_000000070943	detected	11		0.9982	False	False	6	k141_421220	414	0.53	c_000000070943	k141_421220	1.0
RNODE_146_length_5606_cov_4.42067	k141_428466	plasmid	c_000000393924	detected	11		0.0159	False	False	6	k141_428466	394	0.61	c_000000393924	k141_428466	
RNODE_146_length_5606_cov_4.42067	k141_430769	plasmid	c_000000046623	detected	11	0.9743132470605992	0.999	True	True	6	k141_430769	5725	0.58	c_000000046623	k141_430769	10.0
RNODE_146_length_5606_cov_4.42067	k141_430772	plasmid	c_000000046661	detected	11		0.049	False	False	6	k141_430772	347	0.42	c_000000046661	k141_430772	
RNODE_146_length_5606_cov_4.42067	k141_70418	plasmid	c_000000160500	detected	11		0.0096	False	False	6	k141_70418	337	0.61	c_000000160500	k141_70418	
